overall,target,summary_n_sentences,summary_n_words_per_n_sentences,summary_n_chars_per_n_words,summary_dale_chall,summary_flesch_re,summary_polarity,reviewText_n_sentences,reviewText_n_words_per_n_sentences,reviewText_n_chars_per_n_words,reviewText_dale_chall,reviewText_flesch_re,reviewText_polarity,summary_BERT,reviewText_BERT,summary_BERT_sentiment,reviewText_BERT_sentiment
5,1,1,4.0,5.25,7.78,75.88,0.0,22,11.090909090909092,4.14344262295082,8.11,85.39,0.028169014084507,1,2,1,2
5,1,1,2.0,5.0,11.63,77.91,0.5,7,6.571428571428571,3.804347826086957,6.37,90.16,0.0,2,2,2,2
5,1,1,2.0,5.5,11.63,120.21,0.3333333333333333,4,10.5,3.761904761904762,7.34,99.57,0.0285714285714285,2,2,2,2
4,1,1,3.0,4.0,0.15,119.19,0.0,4,11.0,4.0,7.48,94.35,0.0526315789473684,1,1,1,1
5,1,1,2.0,9.0,19.53,35.61,0.0,9,21.22222222222222,4.193717277486911,7.6,75.54,0.0168067226890756,1,1,1,1
5,1,1,2.0,5.0,11.63,120.21,0.5,5,8.0,3.7,5.71,103.63,0.21875,2,2,2,2
3,1,1,4.0,4.75,7.78,92.8,0.0,17,20.352941176470587,4.369942196531792,8.58,75.24,0.018348623853211,1,2,1,2
5,1,1,3.0,8.333333333333334,9.05,9.21,0.3333333333333333,3,20.666666666666668,3.435483870967742,5.95,85.32,0.0851063829787234,2,2,2,2
3,1,1,5.0,4.2,10.2,117.16,0.0,9,12.555555555555555,3.8230088495575214,7.35,84.88,0.0266666666666666,1,1,1,1
3,1,1,3.0,5.333333333333333,0.15,93.81,0.3333333333333333,19,10.736842105263158,3.82843137254902,6.49,94.45,0.0263157894736842,2,2,2,2
5,1,1,1.0,16.0,19.48,-301.79,0.0,7,15.857142857142858,4.045045045045045,7.84,81.63,0.0389610389610389,2,2,2,2
1,1,1,4.0,3.5,7.78,92.8,0.0,11,9.181818181818182,4.1683168316831685,7.18,86.91,0.0909090909090909,0,2,0,2
3,1,1,6.0,5.833333333333333,9.2,56.93,0.0,9,15.11111111111111,4.573529411764706,7.83,73.47,0.0465116279069767,1,2,1,2
5,1,1,3.0,4.333333333333333,0.15,119.19,0.3333333333333333,11,12.363636363636363,3.683823529411765,6.98,91.51,0.0465116279069767,2,1,2,1
4,1,1,2.0,3.5,11.63,120.21,0.0,11,12.0,3.386363636363636,6.49,93.85,0.0235294117647058,1,1,1,1
5,1,2,1.5,4.0,9.05,93.81,0.25,9,10.88888888888889,3.806122448979592,6.57,86.6,0.1296296296296296,2,2,2,2
5,1,1,3.0,4.0,9.05,93.81,0.6666666666666666,8,13.125,3.876190476190476,7.14,83.56,0.0972222222222222,2,2,2,2
5,1,2,5.5,4.090909090909091,13.61,69.79,0.1,6,16.5,3.98989898989899,7.64,86.64,0.0277777777777777,2,2,2,2
4,1,1,11.0,3.909090909090909,8.49,94.15,0.0,7,21.285714285714285,3.8322147651006713,8.08,83.7,0.0416666666666666,0,2,0,2
3,1,1,1.0,4.0,0.05,121.22,0.0,9,10.11111111111111,4.164835164835165,7.61,86.6,0.027027027027027,2,1,2,1
5,1,1,2.0,7.0,19.53,35.61,0.0,16,17.0625,4.091575091575091,7.1,79.09,0.0512820512820512,2,1,2,1
5,1,1,3.0,6.666666666666667,9.05,59.97,0.0,22,10.409090909090908,4.353711790393013,7.83,85.79,0.0333333333333333,2,2,2,2
1,1,1,7.0,4.285714285714286,8.5,89.75,-0.125,10,12.3,4.203252032520325,7.61,76.62,0.0256410256410256,0,0,0,0
3,1,1,4.0,6.5,7.78,8.2,0.0,12,12.5,4.466666666666667,7.58,84.37,0.0099009900990099,2,2,2,2
5,1,1,11.0,4.181818181818182,7.05,94.15,0.2727272727272727,2,13.5,3.814814814814815,6.71,100.58,0.04,2,2,2,2
4,1,1,2.0,4.0,0.1,120.21,0.5,5,7.6,4.526315789473684,7.34,89.14,0.131578947368421,2,2,2,2
5,1,1,2.0,4.0,0.1,120.21,0.3333333333333333,2,19.0,4.184210526315789,6.24,69.11,0.0,2,2,2,2
5,1,1,8.0,4.25,0.4,88.74,0.1428571428571428,4,8.5,3.588235294117647,5.92,88.23,0.064516129032258,2,2,2,2
4,1,1,8.0,3.875,7.98,105.66,0.125,15,23.133333333333333,3.867435158501441,6.73,82.88,0.0685714285714285,2,1,2,1
3,1,1,5.0,4.6,0.25,83.32,0.2,7,19.142857142857142,3.880597014925373,6.13,86.13,0.0,1,2,1,2
4,1,1,2.0,5.0,11.63,77.91,0.0,6,15.666666666666666,3.75531914893617,7.74,81.83,0.0588235294117647,1,2,1,2
5,1,1,10.0,6.5,15.19,61.33,0.0,6,9.0,4.62962962962963,9.6,59.5,0.1739130434782608,1,2,1,2
5,1,1,4.0,4.75,19.62,118.18,-0.25,5,16.2,4.25925925925926,7.36,80.41,0.09375,1,2,1,2
4,1,1,15.0,3.6,0.74,98.55,0.1333333333333333,19,16.0,4.059210526315789,7.09,80.72,0.034090909090909,2,1,2,1
5,1,1,2.0,5.0,0.1,120.21,0.3333333333333333,14,8.0,3.892857142857143,6.74,96.59,0.048780487804878,2,2,2,2
5,1,1,3.0,5.333333333333333,9.05,93.81,0.25,21,17.523809523809526,3.880434782608696,6.84,87.35,0.0273224043715847,2,2,2,2
5,1,1,2.0,7.0,19.53,35.61,0.3333333333333333,9,11.555555555555555,4.0673076923076925,8.04,94.25,0.0625,2,2,2,2
3,1,1,9.0,4.555555555555555,9.35,79.26,0.0,3,15.666666666666666,3.978723404255319,7.44,80.92,0.0263157894736842,1,0,1,0
5,1,1,2.0,5.5,11.63,77.91,0.0,5,8.4,3.7857142857142856,6.86,97.4,0.0857142857142857,1,2,1,2
5,1,1,4.0,4.5,15.68,75.88,0.0,4,17.5,3.842857142857143,7.3,79.8,0.0384615384615384,1,2,1,2
3,1,1,5.0,4.0,7.04,100.24,0.2,4,15.0,4.216666666666667,7.95,82.34,0.125,1,2,1,2
5,1,1,2.0,4.0,0.1,120.21,0.3333333333333333,9,16.666666666666668,3.86,7.1,88.36,0.0808080808080808,2,2,2,2
5,1,1,5.0,6.2,10.2,49.48,0.3333333333333333,6,12.5,4.613333333333333,8.47,75.71,0.0,2,2,2,2
4,1,1,1.0,9.0,0.05,-47.99,0.5,16,20.625,4.203030303030303,7.4,76.15,0.0255102040816326,2,2,2,2
3,1,2,2.5,5.0,13.36,66.4,-0.1666666666666666,15,17.4,3.984674329501916,6.56,87.65,-0.0074074074074074,0,0,0,0
5,1,1,1.0,7.0,19.48,36.62,1.0,14,20.714285714285715,3.6517241379310335,6.85,84.41,0.0129870129870129,2,2,2,2
5,1,1,2.0,5.5,11.63,35.61,0.3333333333333333,6,3.5,3.857142857142857,6.16,108.4,-0.0952380952380952,2,2,2,2
4,1,1,2.0,6.0,11.63,77.91,0.3333333333333333,6,8.666666666666666,4.1923076923076925,8.02,88.02,0.0454545454545454,2,2,2,2
5,1,1,1.0,9.0,0.05,-47.99,1.0,6,5.833333333333333,3.3714285714285714,7.14,106.67,0.1034482758620689,2,2,2,2
5,1,1,6.0,4.166666666666667,6.57,99.23,0.1428571428571428,23,13.347826086956522,4.185667752442996,6.53,82.04,0.0493827160493827,2,1,2,1
3,1,1,3.0,3.6666666666666665,14.31,119.19,0.0,11,17.90909090909091,3.934010152284264,6.99,87.76,0.0,1,0,1,0
5,1,1,2.0,5.0,0.1,120.21,0.5,9,14.333333333333334,3.798449612403101,5.86,91.41,-0.0126582278481012,2,2,2,2
5,1,1,3.0,4.0,0.15,93.81,0.25,12,19.58333333333333,3.702127659574468,6.65,83.7,0.0227272727272727,2,2,2,2
5,1,1,6.0,4.333333333333333,9.2,116.15,0.1666666666666666,20,15.85,4.356466876971608,7.13,80.82,0.0920245398773006,2,2,2,2
3,1,1,3.0,4.333333333333333,0.15,93.81,0.25,9,19.33333333333333,3.6206896551724137,6.06,94.69,-0.010204081632653,1,1,1,1
5,1,1,4.0,4.5,0.2,92.8,0.25,3,20.33333333333333,3.639344262295082,6.75,85.32,0.0681818181818181,2,2,2,2
1,1,1,20.0,3.95,7.0,76.56,-0.1333333333333333,5,12.2,4.081967213114754,7.61,84.47,-0.0204081632653061,0,0,0,0
5,1,1,4.0,5.0,7.78,92.8,0.5,12,21.25,4.705882352941177,9.4,65.56,0.0284090909090909,2,1,2,1
5,1,1,4.0,5.5,7.78,75.88,0.2,19,14.842105263157896,4.205673758865248,6.99,82.14,0.0394736842105263,2,2,2,2
5,1,1,4.0,5.0,7.78,92.8,0.4,7,17.0,3.680672268907563,7.65,88.97,0.131578947368421,2,2,2,2
4,1,1,6.0,6.166666666666667,14.46,48.47,0.1666666666666666,12,15.5,4.268817204301075,6.95,81.12,0.0086206896551724,2,0,2,0
5,1,1,8.0,4.375,7.98,80.28,-0.125,13,13.923076923076923,4.38121546961326,6.86,82.85,0.0841121495327102,2,2,2,2
2,1,1,3.0,4.333333333333333,0.15,119.19,0.0,5,8.2,3.804878048780488,1.18,96.99,0.03125,1,0,1,0
5,1,1,2.0,4.0,0.1,120.21,0.5,6,4.166666666666667,4.88,6.48,82.0,0.1818181818181818,2,2,2,2
1,1,1,6.0,5.166666666666667,6.57,90.77,0.1666666666666666,7,15.857142857142858,3.954954954954955,6.84,80.72,-0.028169014084507,1,0,1,0
2,1,1,5.0,4.4,7.04,100.24,-0.2,15,13.066666666666666,3.938775510204082,6.62,92.02,0.0,0,2,0,2
5,1,1,2.0,6.5,0.1,120.21,0.5,5,6.6,4.212121212121212,6.99,97.2,0.1111111111111111,2,2,2,2
4,1,1,7.0,4.0,8.5,89.75,0.2857142857142857,6,17.666666666666668,3.933962264150944,6.45,87.35,0.075,2,2,2,2
2,1,1,5.0,3.8,0.25,83.32,-0.2,6,14.333333333333334,3.697674418604651,7.23,83.15,0.0483870967741935,0,0,0,0
1,1,1,3.0,5.0,9.05,59.97,-0.3333333333333333,3,13.666666666666666,4.609756097560975,7.35,67.59,0.0,0,0,0,0
4,1,1,8.0,3.375,7.98,105.66,0.0,2,14.0,4.0,8.53,83.66,0.0769230769230769,1,2,1,2
3,1,1,3.0,3.6666666666666665,9.05,93.81,0.3333333333333333,16,19.875,4.056603773584905,7.21,85.12,-0.0155440414507772,2,1,2,1
2,1,1,2.0,4.0,0.1,120.21,0.0,6,12.833333333333334,3.701298701298701,7.42,82.24,0.0,1,1,1,1
4,1,1,3.0,3.0,0.15,119.19,0.0,4,11.75,3.5106382978723403,6.34,94.15,0.054054054054054,1,2,1,2
5,1,1,4.0,5.25,14.31,93.81,0.5,7,32.57142857142857,4.478070175438597,9.95,50.84,0.0443037974683544,2,2,2,2
5,1,1,2.0,5.5,0.1,77.91,0.5,4,10.5,4.142857142857143,7.16,77.74,0.0285714285714285,2,2,2,2
4,1,1,2.0,3.0,0.1,120.21,-0.5,14,11.142857142857142,3.942307692307693,6.91,83.66,0.010752688172043,2,0,2,0
5,1,1,5.0,5.4,13.36,66.4,0.1666666666666666,11,11.272727272727272,4.274193548387097,7.81,85.59,0.0434782608695652,2,0,2,0
5,1,1,3.0,3.0,9.05,119.19,0.0,11,15.181818181818182,4.401197604790419,8.6,72.26,0.055045871559633,1,2,1,2
5,1,1,6.0,4.166666666666667,6.57,99.23,0.1428571428571428,6,14.5,3.747126436781609,6.76,90.9,0.0161290322580645,1,1,1,1
5,1,1,3.0,5.333333333333333,9.05,34.59,0.3333333333333333,3,11.0,4.121212121212121,6.57,94.15,0.032258064516129,2,2,2,2
5,1,1,3.0,4.333333333333333,0.15,119.19,0.3333333333333333,5,9.4,3.893617021276596,6.45,104.23,0.0256410256410256,2,2,2,2
3,1,1,8.0,4.25,7.98,105.66,0.0,5,22.6,4.150442477876106,7.62,74.73,0.024390243902439,0,2,0,2
5,1,1,2.0,4.5,11.63,120.21,0.5,4,13.25,3.943396226415094,6.98,91.82,0.0,2,2,2,2
4,1,1,3.0,5.0,9.05,59.97,0.3333333333333333,15,10.2,4.0130718954248366,7.04,86.1,0.0849056603773584,2,1,2,1
5,1,1,1.0,8.0,19.48,36.62,0.5,3,13.0,4.512820512820513,8.33,83.66,0.1212121212121212,2,2,2,2
5,1,1,2.0,5.0,0.1,77.91,0.5,2,20.5,3.8536585365853657,7.79,85.02,0.0571428571428571,2,2,2,2
5,1,1,3.0,3.333333333333333,9.05,119.19,0.25,15,9.666666666666666,4.206896551724138,7.2,86.3,0.0471698113207547,2,0,2,0
3,1,1,2.0,5.5,19.53,77.91,0.0,9,14.666666666666666,3.803030303030303,6.88,90.39,0.0119047619047619,1,0,1,0
4,1,1,4.0,6.25,11.73,33.58,0.25,7,12.857142857142858,4.388888888888889,8.06,81.63,0.0434782608695652,2,1,2,1
5,1,1,9.0,7.444444444444445,16.36,36.96,0.1111111111111111,15,12.8,4.25,6.78,82.95,0.0,2,1,2,1
5,1,2,2.0,6.5,11.73,33.58,0.1666666666666666,7,13.571428571428571,4.2,8.74,80.82,0.0945945945945946,2,2,2,2
5,1,1,4.0,4.5,0.2,92.8,0.25,9,15.22222222222222,3.956204379562044,6.66,82.24,0.0470588235294117,2,1,2,1
5,1,1,3.0,5.0,9.05,93.81,0.25,7,12.571428571428571,4.079545454545454,6.97,92.73,0.0746268656716417,2,2,2,2
5,1,1,2.0,4.0,11.63,120.21,0.3333333333333333,11,15.727272727272728,3.676300578034682,6.42,89.38,-0.0093457943925233,2,1,2,1
1,1,1,2.0,6.0,11.63,35.61,-0.5,11,9.272727272727272,4.0,7.8,87.31,0.028169014084507,2,0,2,0
5,1,1,3.0,3.6666666666666665,9.05,93.81,0.0,5,11.6,3.775862068965517,6.8,94.35,0.0952380952380952,1,2,1,2
5,1,1,1.0,7.0,19.48,36.62,0.5,4,10.75,4.441860465116279,7.84,85.89,-0.0294117647058823,2,1,2,1
5,1,1,11.0,4.2727272727272725,5.62,111.07,0.0,3,12.333333333333334,4.054054054054054,8.28,76.52,0.0303030303030303,1,1,1,1
4,1,1,3.0,5.666666666666667,14.31,59.97,-0.3333333333333333,3,12.666666666666666,4.157894736842105,7.74,84.68,0.0606060606060606,1,2,1,2
5,1,1,4.0,3.75,7.78,92.8,0.0,5,11.8,4.050847457627119,6.63,93.34,0.06,2,2,2,2
5,1,1,3.0,2.0,0.1,120.21,0.3333333333333333,4,13.25,4.132075471698113,7.53,70.84,0.0851063829787234,2,2,2,2
4,1,1,7.0,5.0,8.5,81.29,0.0,9,20.33333333333333,4.109289617486339,7.45,82.07,0.055045871559633,2,2,2,2
5,1,1,6.0,3.5,0.25,117.16,0.1666666666666666,4,7.75,4.064516129032258,6.06,88.94,0.0714285714285714,2,2,2,2
4,1,1,3.0,5.0,9.05,59.97,0.3333333333333333,3,9.0,3.925925925925926,7.01,96.18,0.1153846153846153,2,2,2,2
5,1,1,4.0,3.5,0.2,118.18,0.25,7,15.857142857142858,3.711711711711712,6.49,90.09,0.106060606060606,2,2,2,2
5,1,1,2.0,5.0,11.63,35.61,0.0,4,9.5,4.184210526315789,8.91,79.26,0.1176470588235294,1,2,1,2
1,1,1,3.0,5.666666666666667,9.05,9.21,-0.25,7,9.714285714285714,4.132352941176471,7.14,87.01,-0.0784313725490196,0,0,0,0
4,1,1,1.0,10.0,19.48,-47.99,0.0,3,9.0,3.888888888888889,6.5,88.02,0.12,2,2,2,2
5,1,1,4.0,3.25,7.78,118.18,0.25,7,13.0,4.131868131868132,6.45,75.91,0.0327868852459016,2,2,2,2
4,1,1,2.0,8.0,11.63,-6.7,0.3333333333333333,11,15.909090909090908,4.251428571428572,7.05,80.82,0.0165289256198347,2,2,2,2
5,1,1,4.0,4.75,7.78,75.88,0.25,3,11.666666666666666,4.914285714285715,10.7,68.47,0.0909090909090909,2,2,2,2
3,1,1,14.0,5.142857142857143,12.23,48.81,0.0,16,16.3125,4.295019157088123,7.35,71.85,-0.0408163265306122,0,1,0,1
1,1,1,7.0,4.428571428571429,8.5,89.75,0.2857142857142857,7,14.285714285714286,4.22,7.66,73.88,0.0735294117647058,0,2,0,2
5,1,1,3.0,4.666666666666667,9.05,59.97,0.25,8,15.375,4.219512195121951,7.48,81.22,0.0344827586206896,2,1,2,1
5,1,1,5.0,7.0,16.52,49.48,0.2,3,8.666666666666666,3.769230769230769,8.47,88.43,0.0952380952380952,1,2,1,2
4,1,1,2.0,4.5,0.1,120.21,0.3333333333333333,10,12.4,4.330645161290323,8.25,76.01,0.0303030303030303,2,1,2,1
4,1,1,4.0,4.0,0.2,92.8,0.25,5,7.2,3.8333333333333335,7.15,96.18,0.0606060606060606,2,2,2,2
4,1,1,6.0,4.333333333333333,6.57,90.77,0.0,10,13.7,3.978102189781022,6.87,91.51,-0.0116279069767441,0,2,0,2
4,1,1,6.0,5.166666666666667,11.83,56.93,0.1666666666666666,3,15.333333333333334,4.173913043478261,9.2,89.79,0.0909090909090909,2,2,2,2
5,1,1,3.0,4.0,9.05,93.81,0.5,6,11.333333333333334,4.279411764705882,8.43,93.95,0.1372549019607843,2,2,2,2
5,1,1,4.0,4.5,11.73,75.88,0.0,8,18.5,4.317567567567568,8.18,78.08,0.0943396226415094,1,2,1,2
4,1,1,11.0,3.5454545454545454,0.55,85.69,0.0909090909090909,8,19.25,4.357142857142857,7.58,77.47,0.0652173913043478,2,2,2,2
5,1,1,3.0,5.333333333333333,14.31,119.19,0.25,19,16.736842105263158,4.270440251572327,7.95,79.9,0.0267379679144385,2,1,2,1
4,1,1,12.0,3.6666666666666665,6.86,101.6,0.0,9,15.22222222222222,4.102189781021898,7.96,81.43,0.0561797752808988,1,1,1,1
5,1,3,2.0,3.0,0.3,116.15,0.3333333333333333,6,15.833333333333334,3.663157894736842,8.35,82.14,0.0491803278688524,2,2,2,2
1,1,1,7.0,4.428571428571429,8.5,115.13,0.1428571428571428,9,18.666666666666668,3.898809523809524,6.95,75.74,0.0,1,0,1,0
1,1,1,6.0,5.0,0.3,99.23,-0.2,5,15.0,4.1466666666666665,6.28,90.09,-0.0178571428571428,0,2,0,2
5,1,1,2.0,7.0,11.63,-6.7,0.0,5,23.0,4.539130434782609,9.2,65.25,0.0319148936170212,1,2,1,2
5,1,1,4.0,3.5,0.2,118.18,0.2,4,13.75,3.8,5.76,91.31,0.0465116279069767,2,2,2,2
5,1,1,2.0,6.5,11.63,77.91,0.5,7,18.857142857142858,4.037878787878788,7.12,74.53,0.0588235294117647,2,2,2,2
3,1,1,4.0,6.25,11.73,50.5,0.0,7,11.428571428571429,4.3125,7.85,74.9,0.0535714285714285,1,1,1,1
1,1,1,2.0,5.5,19.53,35.61,-0.5,9,15.88888888888889,3.902097902097902,7.07,81.63,0.0,0,0,0,0
3,1,1,6.0,4.666666666666667,9.2,90.77,0.0,9,12.11111111111111,3.834862385321101,6.96,85.28,0.0147058823529411,1,0,1,0
4,1,2,6.0,4.25,6.57,99.23,0.1538461538461538,8,18.375,3.741496598639456,6.17,87.05,-0.0113636363636363,2,2,2,2
5,1,1,5.0,5.4,15.68,33.58,0.2,8,13.375,4.242990654205608,7.42,74.9,0.0704225352112676,2,2,2,2
4,1,1,5.0,6.2,10.2,66.4,0.0,5,12.6,4.285714285714286,8.52,84.07,0.125,2,2,2,2
4,1,1,2.0,5.5,19.53,77.91,0.0,8,24.25,4.061855670103093,7.2,72.39,-0.017094017094017,1,1,1,1
3,1,1,4.0,5.5,7.78,50.5,0.25,7,18.714285714285715,4.244274809160306,6.79,78.59,0.0909090909090909,2,2,2,2
4,1,1,3.0,4.333333333333333,9.05,93.81,0.3333333333333333,5,14.0,3.4,7.64,91.92,0.0,2,2,2,2
4,1,1,2.0,5.0,11.63,120.21,0.5,3,10.666666666666666,4.1875,7.13,85.99,0.0666666666666666,2,2,2,2
5,1,1,6.0,6.166666666666667,0.3,73.85,0.5,8,15.375,4.170731707317073,8.12,89.68,0.0108695652173913,2,2,2,2
5,1,1,4.0,7.25,7.78,-8.73,0.0,6,12.666666666666666,4.421052631578948,7.8,75.5,0.0158730158730158,2,2,2,2
5,1,2,3.5,4.714285714285714,6.42,51.51,0.2857142857142857,10,9.6,4.479166666666667,7.6,78.75,0.0615384615384615,2,2,2,2
5,1,1,1.0,7.0,19.48,36.62,0.0,3,7.666666666666667,4.391304347826087,7.64,76.72,0.217391304347826,1,2,1,2
5,1,1,2.0,6.5,11.63,77.91,0.3333333333333333,12,21.166666666666668,4.334645669291339,8.61,75.44,0.0555555555555555,2,2,2,2
5,1,1,6.0,4.333333333333333,9.2,90.77,0.1428571428571428,6,19.5,4.803418803418803,8.71,64.64,0.0,2,2,2,2
5,1,1,2.0,7.0,11.63,35.61,0.5,3,8.666666666666666,3.3846153846153846,7.41,92.63,0.0869565217391304,2,2,2,2
4,1,1,2.0,5.0,0.1,77.91,1.0,7,13.142857142857142,4.043478260869565,7.38,92.02,0.0428571428571428,2,1,2,1
3,1,1,6.0,3.333333333333333,0.3,116.15,0.1428571428571428,4,14.0,3.5357142857142856,6.98,100.28,0.0227272727272727,1,1,1,1
5,1,1,4.0,2.25,0.2,118.18,0.2,10,16.6,4.198795180722891,7.5,71.55,0.0727272727272727,2,2,2,2
5,1,1,1.0,3.0,0.05,121.22,0.0,2,11.5,3.8260869565217392,1.26,85.18,0.0,1,2,1,2
5,1,1,1.0,8.0,19.48,-47.99,0.5,5,9.4,3.6595744680851054,5.53,88.13,0.1351351351351351,2,2,2,2
5,1,1,5.0,5.2,7.04,66.4,0.2,11,13.818181818181818,3.934210526315789,7.25,81.83,0.0952380952380952,2,2,2,2
2,1,1,5.0,2.6,0.25,117.16,0.0,3,6.666666666666667,4.75,7.13,73.13,0.05,0,0,0,0
4,1,1,4.0,4.25,11.73,92.8,0.0,25,14.04,4.085470085470085,6.72,91.11,0.0175438596491228,1,1,1,1
5,1,1,1.0,12.0,19.48,-132.59,0.0,5,14.4,4.388888888888889,9.39,73.78,0.0,1,2,1,2
3,1,1,10.0,4.9,8.87,78.25,0.1,13,12.76923076923077,4.126506024096385,7.79,83.46,0.018348623853211,1,1,1,1
3,1,1,12.0,5.166666666666667,13.44,67.76,0.0833333333333333,6,11.5,4.971014492753623,10.11,75.2,0.0967741935483871,1,2,1,2
3,1,1,12.0,4.5,6.86,84.68,0.0909090909090909,3,11.0,3.939393939393939,8.22,77.94,0.0769230769230769,1,0,1,0
5,1,1,3.0,7.0,9.05,34.59,0.3333333333333333,4,10.0,3.775,5.8,87.42,0.12,2,2,2,2
5,1,1,1.0,8.0,19.48,121.22,1.0,5,10.2,3.882352941176471,6.03,95.17,0.025,2,2,2,2
1,1,1,1.0,5.0,19.48,121.22,-1.0,18,13.72222222222222,4.623481781376518,8.65,71.85,-0.0120481927710843,0,0,0,0
4,1,3,1.3333333333333333,7.25,7.78,8.2,0.3333333333333333,18,19.38888888888889,4.229226361031519,7.55,78.48,0.0203045685279187,0,2,0,2
5,1,1,4.0,5.25,11.73,75.88,0.0,2,13.5,3.5185185185185186,1.25,100.58,0.0833333333333333,1,2,1,2
4,1,1,2.0,5.0,11.63,77.91,0.0,7,12.142857142857142,3.894117647058824,6.96,91.11,0.0757575757575757,2,2,2,2
5,1,2,2.0,3.5,7.78,118.18,0.5,8,8.875,4.28169014084507,8.0,93.34,0.0344827586206896,0,2,0,2
5,1,1,6.0,4.666666666666667,9.2,99.23,0.1428571428571428,7,19.428571428571427,4.161764705882353,7.75,77.27,0.0543478260869565,2,2,2,2
4,1,1,3.0,4.666666666666667,0.15,59.97,0.3333333333333333,5,11.4,4.017543859649122,6.7,85.28,0.0454545454545454,2,2,2,2
5,1,1,3.0,5.0,0.15,93.81,0.3333333333333333,2,16.0,4.3125,7.97,72.66,0.1428571428571428,2,2,2,2
5,1,1,3.0,4.666666666666667,9.05,119.19,0.3333333333333333,9,15.11111111111111,3.389705882352941,5.57,99.36,0.0666666666666666,2,2,2,2
3,1,1,10.0,4.0,7.29,86.71,0.2,6,12.0,4.222222222222222,8.84,84.68,0.0925925925925925,1,1,1,1
5,1,1,4.0,6.0,7.78,50.5,0.2,5,10.4,3.9615384615384617,6.58,94.76,0.0888888888888888,2,2,2,2
5,1,1,5.0,5.8,10.2,15.64,0.0,2,21.5,3.651162790697674,8.25,85.52,0.0,1,2,1,2
4,1,1,8.0,3.125,0.4,114.12,0.125,6,19.83333333333333,4.495798319327731,8.2,76.76,0.0804597701149425,1,1,1,1
5,1,1,13.0,3.769230769230769,7.93,100.58,0.0,9,14.77777777777778,3.9849624060150375,7.53,82.34,0.0,2,1,2,1
2,1,2,5.5,5.0,8.22,74.35,0.25,18,17.0,4.111111111111111,6.88,80.41,0.0481927710843373,2,2,2,2
5,1,1,2.0,3.5,0.1,120.21,0.5,4,9.25,4.4324324324324325,9.22,87.42,0.088235294117647,2,2,2,2
3,1,2,7.0,3.142857142857143,5.11,106.67,-0.0666666666666666,6,8.666666666666666,4.326923076923077,6.62,71.61,0.0,1,0,1,0
2,1,1,3.0,3.333333333333333,9.05,119.19,0.3333333333333333,3,8.333333333333334,4.32,8.47,88.43,0.0869565217391304,0,0,0,0
4,1,1,2.0,4.5,11.63,120.21,0.5,3,10.0,3.566666666666667,5.79,104.34,0.0833333333333333,2,2,2,2
5,1,1,3.0,5.333333333333333,14.31,59.97,0.0,13,9.76923076923077,3.866141732283464,7.83,87.21,0.0229885057471264,1,2,1,2
3,1,1,2.0,2.5,11.63,120.21,0.5,1,32.0,3.875,8.18,64.38,0.1034482758620689,1,0,1,0
4,1,1,5.0,5.2,10.2,100.24,0.0,10,11.5,4.48695652173913,6.95,85.18,0.0,1,2,1,2
5,1,1,3.0,4.333333333333333,9.05,59.97,0.5,6,17.333333333333332,3.894230769230769,6.77,79.3,0.0422535211267605,2,2,2,2
5,1,1,6.0,4.0,0.3,116.15,0.1428571428571428,5,18.4,4.391304347826087,7.84,69.92,0.1044776119402985,2,2,2,2
5,1,1,4.0,5.75,19.62,92.8,0.2,20,18.7,4.0588235294117645,7.2,78.59,0.063953488372093,2,2,2,2
3,1,3,2.6666666666666665,5.0,11.73,67.42,-0.0909090909090909,2,12.5,3.96,7.52,84.68,0.04,1,1,1,1
3,1,1,6.0,3.6666666666666665,6.57,116.15,0.0,6,8.5,4.078431372549019,8.87,95.17,0.0425531914893617,1,1,1,1
2,1,1,7.0,4.0,6.24,106.67,0.0,4,11.5,4.0,8.67,85.18,-0.0454545454545454,1,0,1,0
2,1,1,2.0,7.0,11.63,35.61,0.3333333333333333,5,8.4,4.142857142857143,7.19,80.28,0.0666666666666666,0,0,0,0
3,1,1,5.0,3.2,7.04,117.16,0.0,4,12.0,3.6666666666666665,6.61,85.18,-0.0256410256410256,1,1,1,1
2,1,1,1.0,2.0,19.48,121.22,0.0,3,12.0,4.444444444444445,7.74,76.22,0.0,1,0,1,0
5,1,1,3.0,3.6666666666666665,0.15,119.19,0.25,7,18.142857142857142,3.811023622047244,6.62,85.32,0.0114942528735632,2,1,2,1
4,1,1,4.0,5.25,11.73,92.8,0.0,5,15.8,4.329113924050633,7.42,72.36,0.0363636363636363,1,0,1,0
3,1,1,4.0,3.25,7.78,118.18,0.0,2,10.5,4.285714285714286,5.66,77.74,-0.0526315789473684,1,0,1,0
5,1,1,4.0,4.75,19.62,92.8,-0.25,4,6.25,4.52,7.74,90.46,0.1818181818181818,1,2,1,2
5,1,1,1.0,7.0,19.48,36.62,0.5,8,15.0,3.533333333333333,6.62,88.16,0.0389610389610389,2,2,2,2
5,1,1,1.0,9.0,19.48,-47.99,0.5,8,12.75,3.862745098039216,8.05,84.78,0.0555555555555555,2,2,2,2
5,1,1,10.0,3.7,5.71,78.25,-0.0909090909090909,14,15.857142857142858,3.6576576576576576,7.0,89.99,0.042016806722689,2,1,2,1
5,1,1,4.0,5.75,15.68,92.8,0.4,49,10.918367346938776,3.994392523364486,6.43,84.57,0.008130081300813,2,1,2,1
